District,YEAR,avg_temp,avg_max_temp,temp_range_stddev,avg_humidity,avg_wind,annual_precip,precip_zscore,avg_temp_lag1,annual_precip_lag1,precip_zscore_lag1,temp_range_stddev_lag1,highheat_days_lag1,predicted_highheat_days
Dolkha,2034,7.57025284074088,12.748553384680065,2.1700866493307625,69.73818989874148,2.16619986042131,861.5390111199195,1.8841171627049635,7.566186468530237,861.5052267464358,1.8610967761729775,2.265255609273892,7.811120543293718,2.051204914083487
Dolkha,2035,7.570668345256065,12.883834861231458,2.300117217165276,69.83402639108392,2.27535619225704,861.5855568638526,1.6837388854762263,7.57025284074088,861.5390111199195,1.8841171627049635,2.1700866493307625,7.811120543293718,2.051204914083487
Dolkha,2036,7.75802029848547,12.797763352527912,2.430827191980249,69.61806332685696,2.318226167787892,861.50101297416,1.602903803864185,7.570668345256065,861.5855568638526,1.6837388854762263,2.300117217165276,7.811120543293718,2.051204914083487
Dolkha,2037,7.836488428591746,12.86112927804883,2.378054420322949,69.46584731383707,2.3887148404602603,861.4212762316242,1.5529048200361337,7.75802029848547,861.50101297416,1.602903803864185,2.430827191980249,7.811120543293718,2.051204914083487
Dolkha,2038,7.9309615186318085,12.798918559709792,2.2671400149027754,69.68833801408877,2.4810971619274564,861.2820695844727,1.5359696145620032,7.836488428591746,861.4212762316242,1.5529048200361337,2.378054420322949,7.811120543293718,2.051204914083487
Dolkha,2039,8.006454341102717,12.792316698874721,2.416116525046971,69.55978632768837,2.572079483281411,861.1491330891404,1.563259690642129,7.9309615186318085,861.2820695844727,1.5359696145620032,2.2671400149027754,7.811120543293718,2.051204914083487
Dolkha,2040,8.090485536214977,12.780503312832229,2.5247511064042296,69.61263705189332,2.4211089950607483,861.1254873750171,1.5692702656045232,8.006454341102717,861.1491330891404,1.563259690642129,2.416116525046971,7.811120543293718,2.051204914083487
Dolkha,2041,8.094259773204975,12.800142274830351,2.397110271536766,69.7092968214853,2.497494672090964,861.2966976854157,1.3660438613158787,8.090485536214977,861.1254873750171,1.5692702656045232,2.5247511064042296,7.811120543293718,2.051204914083487
Dolkha,2042,8.050968471067687,12.902392004671967,2.540674902996102,69.67681843964242,2.445394110504014,861.2738905742698,1.2950472543313787,8.094259773204975,861.2966976854157,1.3660438613158787,2.397110271536766,7.811120543293718,2.051204914083487
Dolkha,2043,7.942235321101305,12.839232506085825,2.5773221998193216,69.68528116604753,2.403994861837919,861.2290779943124,1.1416914153067819,8.050968471067687,861.2738905742698,1.2950472543313787,2.540674902996102,7.811120543293718,2.051204914083487
Dolkha,2044,8.008841082087084,12.845868363509652,2.5578600243971468,69.84324496618389,2.349468117539698,861.2448228839132,1.139989836529922,7.942235321101305,861.2290779943124,1.1416914153067819,2.5773221998193216,7.811120543293718,2.051204914083487
Dolkha,2045,7.930752307264711,12.84829678870131,2.3386793648100923,69.91981209021289,2.1873034222356456,861.0714449385026,1.1708829306600768,8.008841082087084,861.2448228839132,1.139989836529922,2.5578600243971468,7.811120543293718,2.051204914083487
Dolkha,2046,7.783779780892344,12.886065910058678,2.3052744862473973,69.79182831621355,2.2192910638321135,861.0000726687872,1.3252520410877966,7.930752307264711,861.0714449385026,1.1708829306600768,2.3386793648100923,7.811120543293718,2.051204914083487
Dolkha,2047,7.743429752134708,12.840211377396923,2.245266030514592,69.72045412080327,2.111696860134936,860.8592624310164,1.3306010298496058,7.783779780892344,861.0000726687872,1.3252520410877966,2.3052744862473973,7.811120543293718,2.051204914083487
Dolkha,2048,7.845807015348549,12.902929478709401,2.1735392409930414,69.69867177071322,2.1047365935348443,860.8782587768844,1.358998085642688,7.743429752134708,860.8592624310164,1.3306010298496058,2.245266030514592,7.811120543293718,2.051204914083487
Dolkha,2049,7.950750529418665,12.750986932710655,2.1388226752587696,69.61140731316115,2.0203947195948655,860.6528697309227,1.2955233451362655,7.845807015348549,860.8782587768844,1.358998085642688,2.1735392409930414,7.811120543293718,2.051204914083487
Dolkha,2050,7.895425223098303,12.754366453443685,2.0988234207682677,69.59044177590167,1.7848860744651076,860.8249824108872,1.4075970764781236,7.950750529418665,860.6528697309227,1.2955233451362655,2.1388226752587696,7.811120543293718,2.051204914083487
Dolpa,2020,0.30255034141570036,6.28528941025332,3.1817913183968543,72.98700197557753,2.4479420878989266,1060.2779449745108,1.309265010979384,0.3834520547945205,1060.25,1.3327690902309126,3.273911273667761,0.0,-0.39645222773068306
Dolpa,2021,0.36623019609814833,6.3411284198192215,3.1719973532542647,73.0166020869253,2.2853782683151054,1060.3723889294765,1.3408779281724932,0.30255034141570036,1060.2779449745108,1.309265010979384,3.1817913183968543,7.811120543293718,2.051204914083487
Dolpa,2022,0.21367722305799797,6.358312876687948,3.100253063097071,73.02533075685118,2.1136795587863015,1060.4491624641116,1.3476511850158222,0.36623019609814833,1060.3723889294765,1.3408779281724932,3.1719973532542647,7.811120543293718,2.051204914083487
Dolpa,2023,0.24166536816809153,6.282795377389668,3.0837255634574294,72.9345253189697,2.1927472373056673,1060.4305477234718,1.232273429871025,0.21367722305799797,1060.4491624641116,1.3476511850158222,3.100253063097071,7.811120543293718,2.051204914083487
Dolpa,2024,0.4255071157383521,6.270820353714313,3.0035625525978547,72.9317646767941,2.31672875550053,1060.4055358648134,1.0667735572649515,0.24166536816809153,1060.4305477234718,1.232273429871025,3.0837255634574294,7.811120543293718,2.051204914083487
Dolpa,2025,0.38771454382652937,6.152361846486216,3.1640803304737477,73.0299645221066,2.284509175801494,1060.4580474825057,1.2385612934165697,0.4255071157383521,1060.4055358648134,1.0667735572649515,3.0035625525978547,7.811120543293718,2.051204914083487
Dolpa,2026,0.3569653720925007,6.246742436498429,3.1912828193724256,73.06962684646167,2.3024725285175935,1060.469328386689,1.2559648758536395,0.38771454382652937,1060.4580474825057,1.2385612934165697,3.1640803304737477,7.811120543293718,2.051204914083487
Dolpa,2027,0.23664226276569364,6.218790285333526,3.2574152864838615,72.99421735552376,2.315870592305994,1060.5556395240449,1.3353247965468626,0.3569653720925007,1060.469328386689,1.2559648758536395,3.1912828193724256,7.811120543293718,2.1644734097672087
Dolpa,2028,0.22726811213644046,6.256118722223272,3.1569866426199398,73.12737453537564,2.4188528717444995,1060.622466318446,1.1744588417394877,0.23664226276569364,1060.5556395240449,1.3353247965468626,3.2574152864838615,7.811120543293718,1.8508022298520475
Dolpa,2029,0.31870921703783606,6.220842670778332,3.177857743671112,73.08059900728173,2.392793944445956,1060.60890508847,1.1664531942988752,0.22726811213644046,1060.622466318446,1.1744588417394877,3.1569866426199398,7.811120543293718,2.051204914083487
Dolpa,2030,0.287094883063765,6.313863608123767,3.147797100728809,73.12875874906918,2.4594632878189,1060.6261241529671,1.050172846119655,0.31870921703783606,1060.60890508847,1.1664531942988752,3.177857743671112,7.811120543293718,2.051204914083487
Dolpa,2031,0.20721986250928506,6.265305819468244,3.095149166348365,73.19252701686739,2.3552813894520974,1060.6448489066568,1.1333958817619219,0.287094883063765,1060.6261241529671,1.050172846119655,3.147797100728809,7.811120543293718,2.051204914083487
Dolpa,2032,0.2536671758461719,6.384986222538362,3.166799380390121,73.05765591483143,2.4231382464897697,1060.5906072404712,1.2813669697725152,0.20721986250928506,1060.6448489066568,1.1333958817619219,3.095149166348365,7.811120543293718,2.051204914083487
Dolpa,2033,0.32397462319951087,6.205201625226647,3.080848074549076,73.06920364307474,2.4204858622304855,1060.4186013281587,1.3099830538120112,0.2536671758461719,1060.5906072404712,1.2813669697725152,3.166799380390121,7.811120543293718,2.051204914083487
Dolpa,2034,0.25162741356041957,6.156364892780764,3.12409704979193,73.03826489015408,2.489985883005586,1060.3970145256044,1.413375142133377,0.32397462319951087,1060.4186013281587,1.3099830538120112,3.080848074549076,7.811120543293718,2.051204914083487
Dolpa,2035,0.2952521378651662,6.031685354020675,3.169912181660575,73.01924223826131,2.4494200467946916,1060.3650551695473,1.454958466925912,0.25162741356041957,1060.3970145256044,1.413375142133377,3.12409704979193,7.811120543293718,2.051204914083487
Dolpa,2036,0.35040318023957245,6.033787004392875,3.180804400160028,72.96651366418035,2.4733872159427337,1060.142873683766,1.6195148336398355,0.2952521378651662,1060.3650551695473,1.454958466925912,3.169912181660575,7.811120543293718,2.051204914083487
Dolpa,2037,0.41520091222847366,6.015455893183311,3.2552600160419614,72.84224874495295,2.4221635915791815,1060.2151343556848,1.5298419785898107,0.35040318023957245,1060.142873683766,1.6195148336398355,3.180804400160028,7.811120543293718,2.1644734097672087
Dolpa,2038,0.382127551433559,5.805417068729963,3.276416144190803,72.73911666163751,2.4527678833096003,1060.0495664779723,1.5004908435276503,0.41520091222847366,1060.2151343556848,1.5298419785898107,3.2552600160419614,7.811120543293718,1.9640707255357694
Dolpa,2039,0.46198950211615514,5.84840603650657,3.269227210201759,72.85226905185768,2.5346502442272163,1059.949113652851,1.6027663812730757,0.382127551433559,1060.0495664779723,1.5004908435276503,3.276416144190803,7.811120543293718,1.823315690377746
Dolpa,2040,0.47955482658661563,5.64637919615695,3.1787870707768526,72.86156351520134,2.3740536838378063,1060.02322346753,1.5129785128698308,0.46198950211615514,1059.949113652851,1.6027663812730757,3.269227210201759,7.811120543293718,1.7100471946940243
Dolpa,2041,0.4398646923343431,5.677494547552283,3.199784213553713,72.7063068395367,2.392526714577246,1060.063240414279,1.5542262204468698,0.47955482658661563,1060.02322346753,1.5129785128698308,3.1787870707768526,7.811120543293718,2.051204914083487
Dolpa,2042,0.4322156453730251,5.866674145123749,3.2285841018331474,72.66168160047842,2.3500535490557346,1059.9372609481409,1.610988375451026,0.4398646923343431,1060.063240414279,1.5542262204468698,3.199784213553713,7.811120543293718,2.051204914083487
Dolpa,2043,0.6268328551821241,5.676119551531234,3.2986446576954473,72.58625347155687,2.3226998767756992,1059.842551986595,1.5447887629413255,0.4322156453730251,1059.9372609481409,1.610988375451026,3.2285841018331474,7.811120543293718,1.9640707255357694
Dolpa,2044,0.517985791477374,5.802967052231622,3.1486680480225173,72.61414579129242,2.3576565529202895,1059.689806838437,1.426056593008115,0.6268328551821241,1059.842551986595,1.5447887629413255,3.2986446576954473,7.811120543293718,1.7100471946940243
Dolpa,2045,0.5561175850591745,5.94336001539105,3.078671686595912,72.7839542633019,2.4884956161216003,1059.6947835972567,1.2698561223286364,0.517985791477374,1059.689806838437,1.426056593008115,3.1486680480225173,7.811120543293718,2.051204914083487
Dolpa,2046,0.5552089978337515,6.136935256894615,2.9513734947836485,72.92483838110365,2.428666052464155,1059.6401775281208,1.2184150555926014,0.5561175850591745,1059.6947835972567,1.2698561223286364,3.078671686595912,7.811120543293718,2.051204914083487
Dolpa,2047,0.4621843122058482,6.128672467432795,2.793535126593981,73.0435389792952,2.3711350452949467,1059.7175569471265,1.3197111226583969,0.5552089978337515,1059.6401775281208,1.2184150555926014,2.9513734947836485,7.811120543293718,2.051204914083487
Dolpa,2048,0.349307644215752,6.152558894512516,2.9464729451741114,73.15399177854441,2.333826100467865,1059.7011924959156,1.073596231571344,0.4621843122058482,1059.7175569471265,1.3197111226583969,2.793535126593981,7.811120543293718,2.051204914083487
Dolpa,2049,0.27391661320818034,6.053947099406591,2.8329457059995575,73.15322270504151,2.3500857762201774,1059.672530853578,0.9671127970332927,0.349307644215752,1059.7011924959156,1.073596231571344,2.9464729451741114,7.811120543293718,2.051204914083487
Dolpa,2050,0.36294927720444925,6.12306769365378,2.7586670100412296,73.17758688464077,2.273332937930546,1059.64299203103,1.0487038201667023,0.27391661320818034,1059.672530853578,0.9671127970332927,2.8329457059995575,7.811120543293718,2.051204914083487
Doti,2020,16.182313286683737,22.36263750197337,3.5718551323684093,61.35254528460185,2.1323274212480343,1032.0884991214166,0.8885386592487814,16.38191780821918,1032.07,0.8879525396919409,3.599623103190364,0.0,0.15760809210967885
Doti,2021,16.263996905642767,22.37508611812189,3.6490218806405665,61.46269056106042,2.001240342360758,1031.8630820455014,0.8671871593394103,16.182313286683737,1032.0884991214166,0.8885386592487814,3.5718551323684093,7.811120543293718,4.089720787926472
Doti,2022,16.541896357085314,22.40726689926138,3.6912214383639412,61.4099775142005,1.9815834940699821,1031.7912226921028,0.9214609691544019,16.263996905642767,1031.8630820455014,0.8671871593394103,3.6490218806405665,7.811120543293718,4.089720787926472
Doti,2023,16.586554748919283,22.380925934336904,3.5634138624123253,61.4282283111664,2.045415004874931,1031.8091673988952,0.9329597465874961,16.541896357085314,1031.7912226921028,0.9214609691544019,3.6912214383639412,7.811120543293718,3.764103397266401
Doti,2024,16.471368296613704,22.53377699825394,3.4809252216040854,61.22746949131924,2.017963477692047,1031.8714231198678,0.8815780157162537,16.586554748919283,1031.8091673988952,0.9329597465874961,3.5634138624123253,7.811120543293718,-0.037724685483258386
Doti,2025,16.408515718405997,22.61753638237519,3.460614325808243,61.32616347999261,1.9138996537808313,1031.9119164394017,1.00387576679199,16.471368296613704,1031.8714231198678,0.8815780157162537,3.4809252216040854,7.811120543293718,1.3362202281604942
Doti,2026,16.394492880301925,22.596119299636268,3.5104989130078765,61.28774040125465,2.0034350280440063,1031.9228672705608,0.8941646517775105,16.408515718405997,1031.9119164394017,1.00387576679199,3.460614325808243,7.811120543293718,2.76389394499815
Doti,2027,16.53025468046329,22.367728306023047,3.433885200566324,61.23416752218106,1.9182087378307782,1031.8690547502995,0.9886793015135265,16.394492880301925,1031.9228672705608,0.8941646517775105,3.5104989130078765,7.811120543293718,0.6144348348918872
Doti,2028,16.534984492119488,22.270546819133862,3.4109151299773406,61.16698036908009,1.9085134559131793,1031.8750197142376,0.9330153422480242,16.53025468046329,1031.8690547502995,0.9886793015135265,3.433885200566324,7.811120543293718,2.528252292648053
Doti,2029,16.516114450622307,22.4004834295782,3.4935440490221854,61.069277661485096,2.083578934939419,1031.7038862002498,0.9585494797842588,16.534984492119488,1031.8750197142376,0.9330153422480242,3.4109151299773406,7.811120543293718,2.3336767523035262
Doti,2030,16.508651258365937,22.457830878593338,3.299683098293915,60.92360179785504,1.9927205051045367,1031.63040731564,0.9457037847445654,16.516114450622307,1031.7038862002498,0.9585494797842588,3.4935440490221854,7.811120543293718,2.0011682354175746
Doti,2031,16.692445473351924,22.642414757019072,3.1321206892361304,61.049568556527305,2.0934810098531704,1031.4715927702575,0.8378541825840133,16.508651258365937,1031.63040731564,0.9457037847445654,3.299683098293915,7.811120543293718,1.2798300019994007
Doti,2032,16.702122187367674,22.579982782635362,3.1179117855121063,61.15561220829325,2.286206532124596,1031.5543380241932,0.8594885693324132,16.692445473351924,1031.4715927702575,0.8378541825840133,3.1321206892361304,7.811120543293718,1.6209877213888624
Doti,2033,16.66561475589693,22.626151837085605,3.1866677220878565,60.95971616555988,2.4150043906202496,1031.6221458541788,0.6519437356036588,16.702122187367674,1031.5543380241932,0.8594885693324132,3.1179117855121063,7.811120543293718,1.6209877213888624
Doti,2034,16.596903738116563,22.594739023638155,3.112396430491906,60.80555982841801,2.590171557610773,1031.6926365027746,0.6585131943136162,16.66561475589693,1031.6221458541788,0.6519437356036588,3.1866677220878565,7.811120543293718,1.6209877213888624
Doti,2035,16.497416264255545,22.42355638985091,3.079623952155471,60.778197983774625,2.7407940841683622,1031.569217497533,0.600943819042235,16.596903738116563,1031.6926365027746,0.6585131943136162,3.112396430491906,7.811120543293718,1.6209877213888624
Doti,2036,16.53720043006809,22.398963757261654,3.3267544483332445,60.62289071165897,2.814022096131879,1031.3124455409948,0.6491560579147333,16.497416264255545,1031.569217497533,0.600943819042235,3.079623952155471,7.811120543293718,1.8969110031898666
Doti,2037,16.45835840018794,22.611627163905137,3.22247917661166,60.6673965847437,2.821664386989069,1031.493498065839,0.7122207720492416,16.53720043006809,1031.3124455409948,0.6491560579147333,3.3267544483332445,7.811120543293718,1.2798300019994007
Doti,2038,16.488489719415654,22.713688011242077,3.2089311381556187,60.45619212049078,2.8629630312401564,1031.505348747618,0.9161628557436169,16.45835840018794,1031.493498065839,0.7122207720492416,3.22247917661166,7.811120543293718,1.4205850371574238
Doti,2039,16.65902737646286,22.758741273780466,3.170714608345984,60.27958763489934,2.8605918540164463,1031.6162357436663,1.0182683277775488,16.488489719415654,1031.505348747618,0.9161628557436169,3.2089311381556187,7.811120543293718,1.5485403024404496
Doti,2040,16.738712801443263,22.627444199772494,3.0865066325997725,60.341726619961314,2.9052050538386296,1031.56000766249,0.9925910094135942,16.65902737646286,1031.6162357436663,1.0182683277775488,3.170714608345984,7.811120543293718,2.051204914083487
Doti,2041,16.760282306386248,22.697154436124183,3.1138524961080494,60.375465812750456,2.7688751521701565,1031.544130342138,1.0448370257626833,16.738712801443263,1031.56000766249,0.9925910094135942,3.0865066325997725,7.811120543293718,2.051204914083487
Doti,2042,16.866502226770272,22.63270330878175,2.9979866104803956,60.298988920239914,2.8055430750605144,1031.6429112512476,0.9772673784231204,16.760282306386248,1031.544130342138,1.0448370257626833,3.1138524961080494,7.811120543293718,2.051204914083487
Doti,2043,16.735877743379206,22.673461245464186,3.0200873413050617,60.443932761795125,2.9766952394461237,1031.7734390059145,1.041912479146883,16.866502226770272,1031.6429112512476,0.9772673784231204,2.9979866104803956,7.811120543293718,2.051204914083487
Doti,2044,16.705929669608523,22.683922375044563,3.109352856905128,60.46236896907564,2.787288329494654,1031.7524599647477,0.9326790507110959,16.735877743379206,1031.7734390059145,1.041912479146883,3.0200873413050617,7.811120543293718,2.051204914083487
Doti,2045,16.741625061961493,22.822299566698405,3.0676199839661145,60.3455199582776,2.806242313753226,1031.6616612657115,1.0190458247382645,16.705929669608523,1031.7524599647477,0.9326790507110959,3.109352856905128,7.811120543293718,1.6209877213888624
Doti,2046,16.666043844490506,22.881421005551847,3.0012050216305917,60.447741044750394,2.8721391173591733,1031.531068909279,1.0922050804868897,16.741625061961493,1031.6616612657115,1.0190458247382645,3.0676199839661145,7.811120543293718,2.051204914083487
Doti,2047,16.72695441541147,22.6995641738741,3.121036977499786,60.420473999384086,3.030423995830195,1031.3889967082066,1.1023299502595423,16.666043844490506,1031.531068909279,1.0922050804868897,3.0012050216305917,7.811120543293718,2.051204914083487
Doti,2048,16.82025496555185,22.71511390463074,3.123074765707747,60.60603295333917,2.9751970753034676,1031.3813124692767,1.1971569910742985,16.72695441541147,1031.3889967082066,1.1023299502595423,3.121036977499786,7.811120543293718,2.051204914083487
Doti,2049,16.695649924712892,22.61696557225133,3.0479335576522746,60.694559863014774,3.0783952811430226,1031.6391362790318,1.3602955232756264,16.82025496555185,1031.3813124692767,1.1971569910742985,3.123074765707747,7.811120543293718,2.051204914083487
Doti,2050,16.73312632063419,22.617370759675026,3.069492766537256,60.724589949782796,3.0491320861903626,1031.6643179114722,1.468112514235841,16.695649924712892,1031.6391362790318,1.3602955232756264,3.0479335576522746,7.811120543293718,2.051204914083487
Gorkha,2020,9.468029505003432,14.360181046867705,3.0346342699377105,73.12356645835801,2.142833961939208,1550.8864511733782,1.998451292964979,9.41904109589041,1550.76,2.1004399788505537,3.0319247881700493,0.0,0.09807682789527322
Gorkha,2021,9.68936621838091,14.398087986596423,3.0220765727292074,73.20736701666858,2.1906688110731465,1550.9245310693072,2.0806890836735596,9.468029505003432,1550.8864511733782,1.998451292964979,3.0346342699377105,7.811120543293718,4.85286279736837
Gorkha,2022,9.530963198944894,14.36425539846403,2.9875652390161553,73.21200289584887,2.1586789383292784,1550.8991721418524,2.023701245852861,9.68936621838091,1550.9245310693072,2.0806890836735596,3.0220765727292074,7.811120543293718,4.884601063924709
Gorkha,2023,9.449425295753777,14.47233216166113,3.119795508715874,73.27414129311849,2.2499624350005165,1550.7295084340178,2.1083560425484302,9.530963198944894,1550.8991721418524,2.023701245852861,2.9875652390161553,7.811120543293718,4.884601063924709
Gorkha,2024,9.577628719773601,14.378866444540131,3.087004471361772,73.37861103147986,2.2758136063258743,1550.7410773530241,2.044523631259148,9.449425295753777,1550.7295084340178,2.1083560425484302,3.119795508715874,7.811120543293718,4.884601063924709
Gorkha,2025,9.734177671324113,14.430085065021895,2.997740297725348,73.34331972428316,2.1807837643269523,1550.609921791005,2.0642310018740515,9.577628719773601,1550.7410773530241,2.044523631259148,3.087004471361772,7.811120543293718,4.884601063924709
Gorkha,2026,9.870666510443053,14.419322364565103,2.929774240204012,73.33268859973865,2.0875339400218627,1550.6512544445836,2.0729645136528734,9.734177671324113,1550.609921791005,2.0642310018740515,2.997740297725348,7.811120543293718,4.884601063924709
Gorkha,2027,9.99890251022419,14.39805471344302,2.8667593536835305,73.41813633568174,1.9903072834340358,1550.5841470626888,2.0222156058736305,9.870666510443053,1550.6512544445836,2.0729645136528734,2.929774240204012,7.811120543293718,4.884601063924709
Gorkha,2028,10.074936073403627,14.44810075949428,2.6985720518811274,73.6169441170308,1.9053733634171988,1550.6363306274607,2.1425657622424024,9.99890251022419,1550.5841470626888,2.0222156058736305,2.8667593536835305,7.811120543293718,4.884601063924709
Gorkha,2029,10.030217551506702,14.58172211822388,2.6425201295555136,73.62175525302412,1.8991998014015516,1550.6035642632587,2.0267643555867805,10.074936073403627,1550.6363306274607,2.1425657622424024,2.6985720518811274,7.811120543293718,4.884601063924709
Gorkha,2030,10.032392510413024,14.616725058309632,2.507311874652737,73.560331283775,1.8604319163948153,1550.5192959306557,1.8401186702496655,10.030217551506702,1550.6035642632587,2.0267643555867805,2.6425201295555136,7.811120543293718,4.884601063924709
Gorkha,2031,9.99611062510303,14.677637721104427,2.65000834104995,73.54532697624731,1.9065248220969049,1550.580252245631,1.7979989197447772,10.032392510413024,1550.5192959306557,1.8401186702496655,2.507311874652737,7.811120543293718,2.0261286666760783
Gorkha,2032,9.822390821135807,14.775825276783138,2.568192318897962,73.50455949470854,1.9215883257224862,1550.5219596280745,1.8663666477462941,9.99611062510303,1550.580252245631,1.7979989197447772,2.65000834104995,7.811120543293718,2.0261286666760783
Gorkha,2033,9.776518399950353,14.905570711668444,2.546492761254275,73.42049364604632,2.0208311788954036,1550.783076744041,1.9576017495345714,9.822390821135807,1550.5219596280745,1.8663666477462941,2.568192318897962,7.811120543293718,2.0261286666760783
Gorkha,2034,9.826203265929054,15.124443699498698,2.5680963593959363,73.05900288569585,1.9530491369245517,1550.688097295802,1.9224182725589964,9.776518399950353,1550.783076744041,1.9576017495345714,2.546492761254275,7.811120543293718,2.0261286666760783
Gorkha,2035,9.90804663298139,15.283531007799066,2.640527785191896,73.00319285380505,1.85643362409312,1550.6632122831854,1.9236099075326911,9.826203265929054,1550.688097295802,1.9224182725589964,2.5680963593959363,7.811120543293718,2.0261286666760783
Gorkha,2036,9.760215632710178,15.39388339669179,2.5586798473212347,72.97379178976108,1.8178962775028489,1550.7038634067003,1.8129638790757607,9.90804663298139,1550.6632122831854,1.9236099075326911,2.640527785191896,7.811120543293718,2.0261286666760783
Gorkha,2037,9.813502818431244,15.19343252822632,2.7480171506324953,72.80911865680226,1.8703744111616925,1550.5974560209588,1.9884673081781936,9.760215632710178,1550.7038634067003,1.8129638790757607,2.5586798473212347,7.811120543293718,2.0261286666760783
Gorkha,2038,9.789765905529157,15.229058572940408,2.7694092781478257,73.0000412079659,1.922075346249553,1550.6320730361072,2.020066235757839,9.813502818431244,1550.5974560209588,1.9884673081781936,2.7480171506324953,7.811120543293718,4.85286279736837
Gorkha,2039,9.668822801570771,15.298762314905664,2.776113545875736,73.05789279333965,1.9062118235611198,1550.754215647864,1.9567826846859935,9.789765905529157,1550.6320730361072,2.020066235757839,2.7694092781478257,7.811120543293718,4.884601063924709
Gorkha,2040,9.736746739050124,15.390985200613748,2.903203123775411,73.21352711223415,1.978630344299398,1550.883106226363,1.905957487270661,9.668822801570771,1550.754215647864,1.9567826846859935,2.776113545875736,7.811120543293718,2.0261286666760783
Gorkha,2041,9.549295489872918,15.337588390427227,2.9146441097506766,73.03593218706192,1.8423680629408503,1550.9810075884568,1.800719445383636,9.736746739050124,1550.883106226363,1.905957487270661,2.903203123775411,7.811120543293718,2.0261286666760783
Gorkha,2042,9.680985143372816,15.37238864771154,2.972811768304304,72.94874895723554,1.821560401878506,1551.0113162586197,1.9379004918654374,9.549295489872918,1550.9810075884568,1.800719445383636,2.9146441097506766,7.811120543293718,2.0261286666760783
Gorkha,2043,9.57503430726383,15.223169567019927,3.1540136667688037,72.92799591994391,1.7848120366195033,1550.8258738271,2.1613491879822724,9.680985143372816,1551.0113162586197,1.9379004918654374,2.972811768304304,7.811120543293718,2.0261286666760783
Gorkha,2044,9.579899951373966,15.177671832506167,3.0980412406314106,72.86000619330325,1.714587024201061,1550.9486572117553,2.050327827787414,9.57503430726383,1550.8258738271,2.1613491879822724,3.1540136667688037,7.811120543293718,4.884601063924709
Gorkha,2045,9.607432785324761,15.086595458930226,3.166170333229426,72.90469942783507,1.7006130887810444,1550.9638587393927,2.0429724380243126,9.579899951373966,1550.9486572117553,2.050327827787414,3.0980412406314106,7.811120543293718,4.884601063924709
Gorkha,2046,9.693589049715904,15.129767569100785,3.1435174605123533,73.10403243299827,1.6149183115937429,1550.9299665054934,1.8043514695271958,9.607432785324761,1550.9638587393927,2.0429724380243126,3.166170333229426,7.811120543293718,4.884601063924709
Gorkha,2047,9.673751741968006,15.195366035770988,3.1399422635535124,73.11394778617584,1.5351177258524848,1550.849435936937,1.8922430146562625,9.693589049715904,1550.9299665054934,1.8043514695271958,3.1435174605123533,7.811120543293718,2.0261286666760783
Gorkha,2048,9.861812286466455,15.049199937364719,3.158570074113625,72.96779501742023,1.5134841966249335,1550.9798126311323,1.9764541172262824,9.673751741968006,1550.849435936937,1.8922430146562625,3.1399422635535124,7.811120543293718,2.0261286666760783
Gorkha,2049,9.803778429303774,15.079886404705421,3.1475234251959057,72.92098737314852,1.3799652506205187,1551.0224770617644,2.002175522216853,9.861812286466455,1550.9798126311323,1.9764541172262824,3.158570074113625,7.811120543293718,4.85286279736837
Gorkha,2050,9.714927230639248,15.230713796959867,3.2225726445333613,72.93117031357487,1.4708841885184925,1551.0735729519602,2.02174163571439,9.803778429303774,1551.0224770617644,2.002175522216853,3.1475234251959057,7.811120543293718,4.85286279736837
Gulmi,2020,14.075799546726621,19.277210048157198,3.2182658165004625,66.49842606168322,2.2391951820077542,1682.203001545123,1.411274771004299,14.022383561643837,1682.11,1.3804629988938688,3.207307657765476,0.0,-0.09430328634562243
Gulmi,2021,13.877405663785023,19.177040514590317,3.2525348193470145,66.47069742202056,2.2815724233872112,1682.3952368083028,1.5246310750324745,14.075799546726621,1682.203001545123,1.411274771004299,3.2182658165004625,7.811120543293718,2.1254646317628074
Gulmi,2022,13.848341681521223,18.99884954620068,3.153799050142923,66.47315972675973,2.2523325471701736,1682.309077386729,1.6391277314942987,13.877405663785023,1682.3952368083028,1.5246310750324745,3.2525348193470145,7.811120543293718,2.0121961360790857
Gulmi,2023,13.750896853025719,18.792424971367918,3.0695173541529286,66.59085248276921,2.2156255632742052,1682.331246049101,1.5935785307581525,13.848341681521223,1682.309077386729,1.6391277314942987,3.153799050142923,7.811120543293718,2.0121961360790857
Gulmi,2024,13.782362311280181,18.660390226023896,3.1955974161421543,66.57042636803651,2.1539784786743064,1682.1891015371873,1.571881590528759,13.750896853025719,1682.331246049101,1.5935785307581525,3.0695173541529286,7.811120543293718,2.0121961360790857
Gulmi,2025,13.753240259255575,18.67572967282205,3.1680811330101974,66.43609815374134,2.217664196924052,1682.29653106358,1.631087193525374,13.782362311280181,1682.1891015371873,1.571881590528759,3.1955974161421543,7.811120543293718,2.0121961360790857
Gulmi,2026,13.82605964925181,18.707203606112778,3.100708930021909,66.40190860228118,2.255942621244922,1682.3942164374976,1.65721762313594,13.753240259255575,1682.29653106358,1.631087193525374,3.1680811330101974,7.811120543293718,2.0121961360790857
