District,YEAR,avg_temp,avg_max_temp,temp_range_stddev,avg_humidity,avg_wind,annual_precip,avg_temp_lag1,annual_precip_lag1,temp_range_stddev_lag1,predicted_avg_temp
Dhanusa,2044,25.347611548834145,31.35414840501391,2.7649384645733606,57.56867394165601,2.7745478699539863,1102.1883443613726,25.460275504338714,1102.319046324435,2.882853430876539,25.37093389951712
Dhanusa,2045,25.51651341437851,31.371798341063368,2.7906195936705727,57.61431742558173,2.8758083028399484,1102.1889509128112,25.347611548834145,1102.1883443613726,2.7649384645733606,25.53451467903795
Dhanusa,2046,25.509975622617404,31.357756594682026,2.769666455554113,57.53306823099265,3.0123479330997815,1102.210389507839,25.51651341437851,1102.1889509128112,2.7906195936705727,25.46940294989648
Dhanusa,2047,25.49661103363653,31.471575600885863,2.6257819156558835,57.48880070947709,3.084623003804391,1102.2317830840502,25.509975622617404,1102.210389507839,2.769666455554113,25.468284423367567
Dhanusa,2048,25.505641502807915,31.50843365027361,2.775250818579012,57.58070614916864,2.996722205509677,1102.120046395522,25.49661103363653,1102.2317830840502,2.6257819156558835,25.46940294989648
Dhanusa,2049,25.343877508664036,31.70010537169285,2.7360396633505055,57.66691776783878,3.032000773452512,1101.852036629053,25.505641502807915,1102.120046395522,2.775250818579012,25.37093389951712
Dhanusa,2050,25.272333189681436,31.67490003229576,2.7361905754292772,57.70361094832553,3.042819188169313,1101.8590339312777,25.343877508664036,1101.852036629053,2.7360396633505055,25.28827198304858
Dolkha,2020,7.8292008112988585,13.184809287637055,2.6159531408086023,69.68390941013067,2.286271031678403,861.4878272076179,7.71027397260274,861.55,2.551040889942506,7.859015102458582
Dolkha,2021,7.8685465910843435,13.36466460552576,2.6380799467751284,69.70961540709578,2.368754435174899,861.6305096814125,7.8292008112988585,861.4878272076179,2.6159531408086023,7.865217917199006
Dolkha,2022,8.028296565104643,13.11837176389874,2.691412840966983,69.7851609974426,2.243869702241189,861.6165379831633,7.8685465910843435,861.6305096814125,2.6380799467751284,7.9671816646916405
Dolkha,2023,8.126407566638226,13.141466872106154,2.655467405561296,69.69933397698317,2.4195280840099076,861.6919371904688,8.028296565104643,861.6165379831633,2.691412840966983,8.07113410046677
Dolkha,2024,8.14643117731712,13.002407183818487,2.520733098044498,69.71720263481971,2.5417946639485454,861.6984963018252,8.126407566638226,861.6919371904688,2.655467405561296,8.068595925974604
Dolkha,2025,7.947060183707135,12.973144415040862,2.498794632501331,69.67083485619143,2.533115500597478,861.7587024967023,8.14643117731712,861.6984963018252,2.520733098044498,7.924341237725184
Dolkha,2026,8.01559468604823,12.92094024686726,2.5573959472844012,69.63213668219794,2.476474292155808,861.757001363279,7.947060183707135,861.7587024967023,2.498794632501331,7.940726187640133
Dolkha,2027,8.025291630447056,13.024283784568555,2.49896453066446,69.6144944061859,2.470997215354558,861.7005001901529,8.01559468604823,861.757001363279,2.5573959472844012,7.946369730245491
Dolkha,2028,8.038741378446176,13.062544601606563,2.432227251317051,69.73277837471208,2.4917901293123923,861.8399795223559,8.025291630447056,861.7005001901529,2.49896453066446,7.94071221195415
Dolkha,2029,8.010846061882154,12.901160387828298,2.305352379963534,69.84486927256543,2.433888629799896,861.8032822786834,8.038741378446176,861.8399795223559,2.432227251317051,7.94071221195415
Dolkha,2030,8.25049047744585,13.097229397071565,2.391735274676818,69.83341229228087,2.398520691422668,861.5912735152301,8.010846061882154,861.8032822786834,2.305352379963534,8.170298935606708
Dolkha,2031,8.332024051433569,13.039914334152302,2.499814760411783,69.9913205508469,2.5003230078419163,861.6156461831098,8.25049047744585,861.5912735152301,2.391735274676818,8.170298935606708
Dolkha,2032,8.415417500786262,13.06180217812584,2.5132334755644536,69.88156303817384,2.343723049195537,861.6342709204152,8.332024051433569,861.6156461831098,2.499814760411783,8.33955905142399
Dolkha,2033,8.358632272607869,13.089057976351581,2.4043489002849103,69.76842373663122,2.4798326200291148,861.7053441656745,8.415417500786262,861.6342709204152,2.5132334755644536,8.32128529147001
Dolkha,2034,8.349528339019395,13.010918773807491,2.4795828808878837,69.8388194606286,2.515290465599726,861.7092181259396,8.358632272607869,861.7053441656745,2.4043489002849103,8.32128529147001
Dolkha,2035,8.20524155388998,13.040403459903427,2.4131477662289282,70.00639250580558,2.6178046126476207,861.7043140203267,8.349528339019395,861.7092181259396,2.4795828808878837,8.146524649782862
Dolkha,2036,8.293247988374608,13.08530207866058,2.383237483432319,69.9061726904197,2.5999536364411875,861.7317843490157,8.20524155388998,861.7043140203267,2.4131477662289282,8.146524649782862
Dolkha,2037,8.237259154684804,13.003324987686806,2.3948786184699586,69.96219289251157,2.677983088540503,861.8363282002854,8.293247988374608,861.7317843490157,2.383237483432319,8.143232844188121
Dolkha,2038,8.331750723330016,13.051266867053362,2.316310636609644,69.91185578927212,2.676114462645024,861.8388207687715,8.237259154684804,861.8363282002854,2.3948786184699586,8.143232844188121
Dolkha,2039,8.311287107682897,12.977240028033552,2.418329808707404,69.86882450013661,2.5188514087024814,861.9120321317739,8.331750723330016,861.8388207687715,2.316310636609644,8.170298935606708
Dolkha,2040,8.152858729686526,12.865935855684064,2.463257533817256,69.88006522389097,2.320339317716807,862.0032696391814,8.311287107682897,861.9120321317739,2.418329808707404,8.086260565249608
Dolkha,2041,8.24477526141489,12.886260889417837,2.589000887202956,69.88352134590477,2.4667883683496235,862.1719240134174,8.152858729686526,862.0032696391814,2.463257533817256,8.17031291129269
Dolkha,2042,8.34657447032432,13.100755774063824,2.2971311542419994,69.79067567701081,2.4698155762829135,861.9715540816977,8.24477526141489,862.1719240134174,2.589000887202956,8.326942809761352
Dolkha,2043,8.3516229679829,13.076931857993223,2.2961004735260997,69.99527706417838,2.4211379965900712,862.0971353694713,8.34657447032432,861.9715540816977,2.2971311542419994,8.32128529147001
Dolkha,2044,8.634252209422655,13.095002039755148,2.4846012072275725,70.0772083995473,2.471134094331277,862.2224270137162,8.3516229679829,862.0971353694713,2.2961004735260997,8.510904554988542
Dolkha,2045,8.705528097147877,13.04628131845968,2.6120919962265763,69.97707243447749,2.5115689184655867,862.4164712928897,8.634252209422655,862.2224270137162,2.4846012072275725,8.510918530674525
Dolkha,2046,8.789161668860444,13.152163809960314,2.673558305438477,70.12097750316941,2.4540296425064048,862.4675209155662,8.705528097147877,862.4164712928897,2.6120919962265763,8.516576048965867
Dolkha,2047,8.727668402612103,13.13286861519503,2.7370259981401106,70.03063156752472,2.492747414556264,862.4295716226576,8.789161668860444,862.4675209155662,2.673558305438477,8.516576048965867
Dolkha,2048,8.686134833254728,13.080802300890511,2.7272890151120155,70.13138149749814,2.5018613965007765,862.6173413094476,8.727668402612103,862.4295716226576,2.7370259981401106,8.516576048965867
Dolkha,2049,8.585913237048919,12.972240144285308,2.5848371288352943,70.15521783356995,2.3500051167897027,862.5309521045779,8.686134833254728,862.6173413094476,2.7272890151120155,8.53737400772603
Dolkha,2050,8.613324793448975,12.912954437113862,2.653084642039408,70.215977995759,2.237295210843215,862.4715738100291,8.585913237048919,862.5309521045779,2.5848371288352943,8.53737400772603
Dolpa,2020,0.29967217802728585,6.334335918528785,3.1832107473593,72.92869338749189,2.500337785705485,1060.2977437769512,0.3834520547945205,1060.25,3.273911273667761,0.4138357330835016
Dolpa,2021,0.34673436131311564,6.481403611440064,3.189283191764955,72.81276683659145,2.5169571398081145,1060.373948720495,0.29967217802728585,1060.2977437769512,3.1832107473593,0.4188002437699554
Dolpa,2022,0.30524116959788117,6.363075311648349,3.281435173730066,72.62812198365658,2.597288652888808,1060.1669269690626,0.34673436131311564,1060.373948720495,3.189283191764955,0.3899697639282265
Dolpa,2023,0.3033562621385687,6.326714147880159,3.2105239888047796,72.57191224187648,2.6032179972206637,1060.055017527348,0.30524116959788117,1060.1669269690626,3.281435173730066,0.3899697639282265
Dolpa,2024,0.37708655105909444,6.358932767826149,3.238683675468893,72.62606260466448,2.6667456521869135,1060.049935635143,0.3033562621385687,1060.055017527348,3.2105239888047796,0.3888722129791565
Dolpa,2025,0.23113750311440914,6.482262466493858,3.2766589843721,72.68983845120361,2.7720801184283994,1060.0988819307497,0.37708655105909444,1060.049935635143,3.238683675468893,0.14614240407554777
Dolpa,2026,0.4592593465325001,6.445780601664138,3.449334385238265,72.53447967785954,2.840390723062268,1060.004440761625,0.23113750311440914,1060.0988819307497,3.2766589843721,0.46309620130529894
Dolpa,2027,0.4402380559318544,6.520270121145361,3.3526480262240286,72.60520450813057,2.9936471636521578,1060.0998937402012,0.4592593465325001,1060.004440761625,3.449334385238265,-0.41950772833203986
Dolpa,2028,0.403615498248748,6.459050210431527,3.291478296217024,72.70973485066793,2.952200491873361,1060.1062176712524,0.4402380559318544,1060.0998937402012,3.3526480262240286,0.4015354381162473
Dolpa,2029,0.28830333918403345,6.409156565796101,3.160680493770283,72.76960731255004,2.9562854168593793,1059.9131694277878,0.403615498248748,1060.1062176712524,3.291478296217024,0.1389836387434237
Dolpa,2030,0.3132810345705113,6.539850192765695,3.0335985614903858,72.7581510903365,3.1102004135214063,1059.9702227894695,0.28830333918403345,1059.9131694277878,3.160680493770283,-0.4246788718779224
Dolpa,2031,0.3466570543015502,6.59967424884164,2.967059136468685,72.90370360144499,2.962189855432023,1059.9051649524151,0.3132810345705113,1059.9702227894695,3.0335985614903858,0.4044091817386488
Dolpa,2032,0.44252182920904337,6.5731460922969,3.0709785292192233,72.76065141451124,3.038162736224446,1059.8992802278244,0.3466570543015502,1059.9051649524151,2.967059136468685,-0.42114396384937614
Dolpa,2033,0.4614950721108546,6.778470649379006,3.3155036242904634,72.6904571654871,2.887605913107798,1059.9097763462219,0.44252182920904337,1059.8992802278244,3.0709785292192233,0.4756250144034189
Dolpa,2034,0.4988200946824186,6.794608806187347,3.3014609497449237,72.75405594626072,2.7718000638816886,1059.8137936370656,0.4614950721108546,1059.9097763462219,3.3155036242904634,0.47209010637487264
Dolpa,2035,0.5651213596585061,6.740756602005067,3.3014234711891532,72.74697064644944,2.8378440559324236,1059.6163329584451,0.4988200946824186,1059.8137936370656,3.3014609497449237,0.6418150973792308
Dolpa,2036,0.4969161125231912,6.609202252639554,3.3530123635701954,72.78782154773097,2.9507317550739507,1059.5880457025182,0.5651213596585061,1059.6163329584451,3.3014234711891532,0.47209010637487264
Dolpa,2037,0.4636677692006258,6.5395707728993795,3.232248942965326,72.7767539944658,3.032265878698275,1059.5786107776146,0.4969161125231912,1059.5880457025182,3.3530123635701954,-0.3497937191456353
Dolpa,2038,0.45130186092591984,6.678681332604337,3.2380667481000724,72.71198759455002,2.9738224634057993,1059.5241957669411,0.4636677692006258,1059.5786107776146,3.232248942965326,0.39786611804873023
Dolpa,2039,0.4095434203345653,7.034105072577109,3.2223687622321555,72.91397044743847,2.999923713086459,1059.3606429732768,0.45130186092591984,1059.5241957669411,3.2380667481000724,-0.4276870275392947
Dolpa,2040,0.4225489376809509,6.9730580480089746,3.138708932670537,72.80730033248437,3.023729937344271,1059.4740425107177,0.4095434203345653,1059.3606429732768,3.2223687622321555,-0.425851887801845
Dolpa,2041,0.5564776752517293,7.049335073570232,3.3245253823879457,72.78996503378656,2.9288151317137197,1059.3703430235626,0.4225489376809509,1059.4740425107177,3.138708932670537,0.47209010637487264
Dolpa,2042,0.5916476919178011,6.990292998714279,3.3680013398142004,72.70293201795737,2.795084746102136,1059.4575195515663,0.5564776752517293,1059.3703430235626,3.3245253823879457,0.6418150973792308
Dolpa,2043,0.5165312215649398,6.861346072457034,3.434441246337937,72.4573668276657,2.520488863505291,1059.6100225178618,0.5916476919178011,1059.4575195515663,3.3680013398142004,0.5012035313033528
Dolpa,2044,0.5639858106831558,6.6748051699040545,3.38776462069216,72.45050983861223,2.7062991696900216,1059.7141889704883,0.5165312215649398,1059.6100225178618,3.434441246337937,0.6499943965864857
Dolpa,2045,0.6311395864184484,6.6171859270392,3.344593862977756,72.36773157101673,2.71534539599497,1059.761982371692,0.5639858106831558,1059.7141889704883,3.38776462069216,0.6499943965864857
Dolpa,2046,0.6134816948949569,6.573602892616174,3.3805797362379058,72.38743065849395,2.7098889174660132,1059.7730419731083,0.6311395864184484,1059.761982371692,3.344593862977756,0.6454844174467479
Dolpa,2047,0.5624046088577148,6.557387962286048,3.3991011451558806,72.50750346823499,2.7386230561568707,1059.7329829563976,0.6134816948949569,1059.7730419731083,3.3805797362379058,0.6499943965864857
Dolpa,2048,0.5083595354227812,6.607235704996037,3.3329435929523683,72.56143770619674,2.7319390653773583,1059.6926661428092,0.5624046088577148,1059.7329829563976,3.3991011451558806,0.4802694055821275
Dolpa,2049,0.46165081191582424,6.567899589342983,3.347084476412562,72.47857729023373,2.665866237474664,1059.6527178190731,0.5083595354227812,1059.6926661428092,3.3329435929523683,0.47209010637487264
Dolpa,2050,0.43260992751867094,6.527314828415926,3.5905482673351488,72.46962918161665,2.5320338983145225,1059.5785733761622,0.46165081191582424,1059.6527178190731,3.347084476412562,0.4249971415500196
Doti,2020,16.527165112070115,22.096656564177508,3.580312998067302,61.493049111765266,2.1416097036724624,1031.9684253915982,16.38191780821918,1032.07,3.599623103190364,16.481916950607978
Doti,2021,16.37081666082933,22.16540105885101,3.555275509978474,61.598146237890624,2.109879081166085,1032.0131813167416,16.527165112070115,1031.9684253915982,3.580312998067302,16.363371413087943
Doti,2022,16.227209262685403,22.186921491286835,3.3691158191381603,61.588544135657045,2.0331863831953436,1032.1132995781059,16.37081666082933,1032.0131813167416,3.555275509978474,16.23974113077314
Doti,2023,16.23064183744915,21.974656888867507,3.293928119538929,61.47994698466336,2.1439990320052966,1032.2190152322662,16.227209262685403,1032.1132995781059,3.3691158191381603,16.23974113077314
Doti,2024,16.302124905545234,21.805768774000505,3.3175889712143847,61.39806917209862,2.153296902279352,1032.3983731385185,16.23064183744915,1032.2190152322662,3.293928119538929,16.312503858906293
Doti,2025,16.337042321063862,21.908976753311297,3.491233879909113,61.45421875074218,2.248655364094389,1032.3426916014064,16.302124905545234,1032.3983731385185,3.3175889712143847,16.363609651123337
Doti,2026,16.191131657459994,21.855033327063904,3.5206988709761733,61.502089427289526,2.2814171084460577,1032.3238206505534,16.337042321063862,1032.3426916014064,3.491233879909113,16.235073203999605
Doti,2027,16.11394441668063,21.916408791733534,3.538177980391375,61.603606981579595,2.2864806338482393,1032.275556774948,16.191131657459994,1032.3238206505534,3.5206988709761733,16.054281562433154
Doti,2028,15.972958858531706,22.148725924049163,3.369371434029851,61.6030391883112,2.3054789708842085,1032.3314744756801,16.11394441668063,1032.275556774948,3.538177980391375,16.02918713025771
Doti,2029,16.02654960647891,22.02933722339487,3.348078273607429,61.535500320423694,2.2705712533435807,1032.5361410817718,15.972958858531706,1032.3314744756801,3.369371434029851,16.02918713025771
Doti,2030,16.011701668843337,22.206944770527816,3.3433523131412906,61.704641176653624,2.2300325141181605,1032.5765242500645,16.02654960647891,1032.5361410817718,3.348078273607429,16.02918713025771
Doti,2031,15.97224879555899,22.338101712259878,3.3580968857967464,61.534913393985335,2.182602641665653,1032.5364601455135,16.011701668843337,1032.5765242500645,3.3433523131412906,16.02918713025771
Doti,2032,15.745626724542676,22.22951610671502,3.3131072869354594,61.363906655342795,2.114937843283846,1032.5571111437248,15.97224879555899,1032.5364601455135,3.3580968857967464,15.69421277793386
Doti,2033,15.771820927394758,22.240569705596428,3.2251327674267176,61.46437633066889,2.3266523486742408,1032.5619083302881,15.745626724542676,1032.5571111437248,3.3131072869354594,15.69421277793386
Doti,2034,15.489107833966763,22.344668655437722,3.126101965783706,61.58571561599316,2.367295226359232,1032.6234949116244,15.771820927394758,1032.5619083302881,3.2251327674267176,15.455569961306745
Doti,2035,15.456304910770344,22.343384795676094,3.1976381038239543,61.61778244202747,2.5296271308460394,1032.6240137649522,15.489107833966763,1032.6234949116244,3.126101965783706,15.460484443241501
Doti,2036,15.274495321063997,22.303434793389915,3.134199050660331,61.64595973518733,2.696992618764417,1032.637040473566,15.456304910770344,1032.6240137649522,3.1976381038239543,15.166299202288116
Doti,2037,15.18276890697037,22.18003233569955,3.107033533590316,61.58009754490207,2.771382517715833,1032.6778895937555,15.274495321063997,1032.637040473566,3.134199050660331,15.166299202288116
Doti,2038,15.36450599979652,22.119735721028384,3.172261932521407,61.52785919478302,2.7157881390168828,1032.663175672595,15.18276890697037,1032.6778895937555,3.107033533590316,15.422995130272787
Doti,2039,15.333241296574434,22.07633189851841,3.137275088846268,61.50118761854313,2.6985744288083318,1032.830800235464,15.36450599979652,1032.663175672595,3.172261932521407,15.422995130272787
Doti,2040,15.360250705832042,22.215522302597936,3.0688700072069905,61.51426940195709,2.5534485725794394,1032.715186349592,15.333241296574434,1032.830800235464,3.137275088846268,15.434354244461508
Doti,2041,15.36758542776029,22.27899431184102,3.1338739540357827,61.31317560309039,2.4588280799028346,1032.7379201772358,15.360250705832042,1032.715186349592,3.0688700072069905,15.432731459404401
Doti,2042,15.373158217771513,22.331651778923835,3.071667308796895,61.25612509543135,2.465203838909387,1032.8367106599933,15.36758542776029,1032.7379201772358,3.1338739540357827,15.432731459404401
Doti,2043,15.35681792046658,22.38193208508875,2.9229413477277446,61.161118214807146,2.5047401822763433,1032.7183560346034,15.373158217771513,1032.8367106599933,3.071667308796895,15.456486893421259
Doti,2044,15.274409191282613,22.41609936278286,2.9822142495160278,61.00836054816168,2.5951703233112573,1032.7600664415932,15.35681792046658,1032.7183560346034,2.9229413477277446,15.207936562982358
Doti,2045,15.11295947301191,22.365421364502318,3.1564166096469437,60.948896307905216,2.73968786408547,1032.878419588065,15.274409191282613,1032.7600664415932,2.9822142495160278,15.162519163323404
Doti,2046,15.300052540690821,22.370978425644292,3.2457587176280867,61.01989862001911,2.852574757403229,1032.871480029865,15.11295947301191,1032.878419588065,3.1564166096469437,15.449976763971103
Doti,2047,15.331540670843227,22.37323813790795,3.154760690791166,61.01337423502199,2.7010227463442136,1032.8207562225148,15.300052540690821,1032.871480029865,3.2457587176280867,15.446750564289644
Doti,2048,15.300367438961363,22.31450621629974,3.055297391122762,60.960254436350624,2.5767204307235563,1033.0420117109852,15.331540670843227,1032.8207562225148,3.154760690791166,15.434354244461508
Doti,2049,15.236207177806442,22.3505160006411,3.0630247857618076,61.06705310526223,2.5469083639706143,1033.027173902657,15.300367438961363,1033.0420117109852,3.055297391122762,15.177658316476837
Doti,2050,15.223215723659724,22.367889940852947,2.925991156895955,60.953181176931906,2.5311566391394806,1033.0866937618816,15.236207177806442,1033.027173902657,3.0630247857618076,15.201413750493694
Gorkha,2020,9.432350336508776,14.447808533523666,2.9440534874815785,73.0496541651576,2.024112320420356,1550.5636320623544,9.41904109589041,1550.76,3.0319247881700493,9.340231389491434
Gorkha,2021,9.462829396727463,14.526478359370824,2.922496595275523,73.06878107843583,1.8844492176945407,1550.7324222334785,9.432350336508776,1550.5636320623544,2.9440534874815785,9.323810923387963
Gorkha,2022,9.474657279866502,14.596639697969689,3.088115731977523,73.00148271402904,1.848748325622006,1550.938108689451,9.462829396727463,1550.7324222334785,2.922496595275523,9.389240473327586
Gorkha,2023,9.42407281600448,14.710617692941643,2.996251196561528,72.95199706709569,1.7001051638779705,1550.8528338591673,9.474657279866502,1550.938108689451,3.088115731977523,9.389240473327586
Gorkha,2024,9.54954730031157,14.718217960002011,3.0063334028428166,73.0187459258943,1.7825327773954323,1550.804853126553,9.42407281600448,1550.8528338591673,2.996251196561528,9.385829756905407
Gorkha,2025,9.538107562524527,14.620781501551502,3.150262518929735,73.05830108531762,1.8946704761245543,1550.7635470363289,9.54954730031157,1550.804853126553,3.0063334028428166,9.389240473327586
Gorkha,2026,9.504200990731656,14.582877016887798,3.094834112811169,73.01756691060764,1.820478793461624,1550.7608161408868,9.538107562524527,1550.7635470363289,3.150262518929735,9.320276015359417
Gorkha,2027,9.480376105806396,14.587193558823389,3.174360588631673,73.02805484343448,1.7225004950133525,1550.5917801318703,9.504200990731656,1550.7608161408868,3.094834112811169,9.323810923387963
Gorkha,2028,9.546822607546812,14.427735809505688,3.2305624019296455,73.02484608332355,1.6216213161390738,1550.577910964702,9.480376105806396,1550.5917801318703,3.174360588631673,9.312835904554118
Gorkha,2029,9.410977381576316,14.390629340721281,3.0991578340124004,72.90690597104886,1.608484085001885,1550.47191030235,9.546822607546812,1550.577910964702,3.2305624019296455,9.320276015359417
Gorkha,2030,9.453123395828118,14.440102867945457,3.029545568101301,72.95502861856183,1.6980021440921027,1550.4713295413726,9.410977381576316,1550.47191030235,3.0991578340124004,9.323810923387963
Gorkha,2031,9.562797738526351,14.434954420137524,2.9256612502166,72.88008930247827,1.7165451492830366,1550.3706321967427,9.453123395828118,1550.4713295413726,3.029545568101301,9.638843012536704
Gorkha,2032,9.442903608188038,14.369615666197753,2.9168653732168583,72.78759797570939,1.6390588170542448,1550.3522834104854,9.562797738526351,1550.3706321967427,2.9256612502166,9.323810923387963
Gorkha,2033,9.617063430398682,14.41613588704996,2.7808976725691457,72.79582759255777,1.578235415424829,1550.4323382068605,9.442903608188038,1550.3522834104854,2.9168653732168583,9.650415855679867
Gorkha,2034,9.694374024786384,14.38901148508368,2.670408412434321,72.74320138373159,1.8096508630569685,1550.26169001889,9.617063430398682,1550.4323382068605,2.7808976725691457,9.650415855679867
Gorkha,2035,9.93020926596013,14.445037050646484,2.8812153511213072,72.77234954319218,1.9655295507849333,1550.319815374341,9.694374024786384,1550.26169001889,2.670408412434321,9.919756106310187
Gorkha,2036,9.981964858567371,14.565543238598302,2.7621551290590487,72.67417800106409,2.1079602262908947,1550.177905041424,9.93020926596013,1550.319815374341,2.8812153511213072,9.919443907813065
Gorkha,2037,10.12346380330287,14.600318479108948,2.938988960027744,72.59397269701608,2.0174176964900963,1550.0955814570802,9.981964858567371,1550.177905041424,2.7621551290590487,10.135436875789644
Gorkha,2038,9.98238941688622,14.703272337332944,2.9715822364586995,72.71152591135734,2.0555276724675347,1550.2233733350322,10.12346380330287,1550.0955814570802,2.938988960027744,9.973300614609524
Gorkha,2039,9.687644643120702,14.723392546665524,3.0886026989957647,72.82706283514767,1.944329264430445,1550.430530487215,9.98238941688622,1550.2233733350322,2.9715822364586995,9.744160808283898
Gorkha,2040,9.840711748451499,14.582137990347622,2.9810365976557027,72.74837586758761,1.8615839451758323,1550.4224039246046,9.687644643120702,1550.430530487215,3.0886026989957647,9.705746964330684
Gorkha,2041,9.980153164547213,14.378233857455777,2.8673886682101926,72.89580873710712,1.925284759028195,1550.411237670258,9.840711748451499,1550.4224039246046,2.9810365976557027,9.891450598566431
Gorkha,2042,9.857787146185943,14.32348193462943,3.014235920058506,72.64617038116037,1.7542617109138083,1550.482227324604,9.980153164547213,1550.411237670258,2.8673886682101926,9.711538333362592
Gorkha,2043,9.748660622176052,14.306218845083388,3.0774578946377997,72.57232118399463,1.6547992097019926,1550.4454216335591,9.857787146185943,1550.482227324604,3.014235920058506,9.656386800112232
Gorkha,2044,9.650615302622985,14.395651044473247,2.8903223885965925,72.6487756270518,1.5829084297349207,1550.5153350622575,9.748660622176052,1550.4454216335591,3.0774578946377997,9.638843012536704
Gorkha,2045,9.699275577497094,14.588152334957234,2.8438765554690546,72.72810305844818,1.6742061444178598,1550.5082341921886,9.650615302622985,1550.5153350622575,2.8903223885965925,9.638843012536704
Gorkha,2046,9.588009380318569,14.635438867595667,2.872375965135047,72.70995154786739,1.4856909105688172,1550.5863259886266,9.699275577497094,1550.5082341921886,2.8438765554690546,9.704272562476326
Gorkha,2047,9.413787021624424,14.768610292203446,2.9897093299107116,72.65505455706165,1.4341016122369132,1550.5627055118691,9.588009380318569,1550.5863259886266,2.872375965135047,9.389240473327586
Gorkha,2048,9.503022250675988,14.819532209004448,2.9094681201192794,72.70315262487786,1.3916696130619,1550.6603508933138,9.413787021624424,1550.5627055118691,2.9897093299107116,9.389240473327586
Gorkha,2049,9.387631216536361,14.807556120159592,2.8730306988042273,72.52531774317642,1.4056679249971151,1550.5017997955374,9.503022250675988,1550.6603508933138,2.9094681201192794,9.389240473327586
Gorkha,2050,9.493220066181546,14.702183787262188,2.618353172013258,72.4209102859005,1.5731667693066484,1550.5255958419134,9.387631216536361,1550.5017997955374,2.8730306988042273,9.39740260004857
Gulmi,2020,13.956392380819947,19.212499522771626,3.195397116250747,66.63810292568529,2.2851076828372356,1681.893771630503,14.022383561643837,1682.11,3.207307657765476,13.986282594460526
Gulmi,2021,14.013686911284237,19.322273940377045,3.313920147963831,66.68797081584161,2.123165006340304,1681.952247049335,13.956392380819947,1681.893771630503,3.195397116250747,14.00135549965833
Gulmi,2022,13.967490022265732,19.400501160804748,3.3905473260038903,66.55043656051645,1.9787474102088811,1681.841330151477,14.013686911284237,1681.952247049335,3.313920147963831,13.99370027865813
Gulmi,2023,14.104183316337462,19.42144410183746,3.5569881393736544,66.44356958390038,2.003222645478243,1681.8052851048583,13.967490022265732,1681.841330151477,3.3905473260038903,14.051018681814922
Gulmi,2024,13.885119535242788,19.234073770497172,3.5294845917082713,66.40720864671815,1.9194765164986047,1681.8127038503853,14.104183316337462,1681.8052851048583,3.5569881393736544,13.823073962222907
Gulmi,2025,13.988905963224035,19.097438387596462,3.6086442821341644,66.15063334281969,1.77975576949914,1681.6913819106258,13.885119535242788,1681.8127038503853,3.5294845917082713,13.958321326521789
Gulmi,2026,14.121248462863127,19.14731436226712,3.668384835358016,66.09048577368648,1.8190222468947759,1681.5895947199008,13.988905963224035,1681.6913819106258,3.6086442821341644,14.092470771497773
Gulmi,2027,14.215929469392389,19.127497963924554,3.5970611961834216,65.97277629799464,1.6990967215774162,1681.4939540121495,14.121248462863127,1681.5895947199008,3.668384835358016,14.194795237042397
Gulmi,2028,14.329935025557633,19.10199070136771,3.753744816515283,65.87669356414463,1.8395858474505618,1681.623445632762,14.215929469392389,1681.4939540121495,3.5970611961834216,14.387441630224414
Gulmi,2029,14.269545692096802,18.946427798888642,3.737074068371037,66.18851264275244,1.9028304580575646,1681.7908908263862,14.329935025557633,1681.623445632762,3.753744816515283,14.206701968876777
Gulmi,2030,14.248053091226819,18.926117542484274,3.6827788223107487,66.16068732288652,1.6978101914649009,1681.743569464744,14.269545692096802,1681.7908908263862,3.737074068371037,14.206701968876777
Gulmi,2031,14.271249211082615,18.841423253153256,3.797277645939497,66.21750146423892,1.5895419620914215,1681.9392595404015,14.248053091226819,1681.743569464744,3.6827788223107487,14.206701968876777
Gulmi,2032,14.350129487519407,18.823917647886162,3.626338505559457,66.27611132305582,1.5090822945669302,1682.022063396836,14.271249211082615,1681.9392595404015,3.797277645939497,14.387441630224414
Gulmi,2033,14.338864787516117,18.691781023758775,3.597715526286862,66.21041208061528,1.434102614683819,1682.0418256988519,14.350129487519407,1682.022063396836,3.626338505559457,14.387441630224414
Gulmi,2034,14.558934846742513,18.580861426096796,3.6183375624415177,66.2421135361502,1.2950117531362255,1682.0335524314708,14.338864787516117,1682.0418256988519,3.597715526286862,14.504539207787673
Gulmi,2035,14.60366735272323,18.705585743135604,3.42508188491705,66.24851937794959,1.3645239548311827,1681.9556002508093,14.558934846742513,1682.0335524314708,3.6183375624415177,14.514658060575814
Gulmi,2036,14.485608268736799,18.605249199265124,3.3781731178462504,66.04189210506219,1.2557962816805213,1681.9150649852832,14.60366735272323,1681.9556002508093,3.42508188491705,14.414617735663446
Gulmi,2037,14.492340928115143,18.7708820937041,3.285390992082813,66.0572405017014,1.2256067565590825,1681.874391288004,14.485608268736799,1681.9150649852832,3.3781731178462504,14.514658060575814
Gulmi,2038,14.498314182873342,18.733581983056066,3.277774196327863,66.11829701768822,1.233168427306384,1681.8713604907673,14.492340928115143,1681.874391288004,3.285390992082813,14.514658060575814
Gulmi,2039,14.401147093201853,18.559666978190158,3.2414053221199093,66.11697563204585,1.132645100311017,1681.8899905618237,14.498314182873342,1681.8713604907673,3.277774196327863,14.379886928157628
